Product Name,Rating,Price,Number of Ratings and Reviews,Discount,Price Before Discount,Is Flipkart Assured,Product URL,Sales Package,Model Number,Part Number,Model Name,Series,Color,Type,Suitable For,MS Office Provided,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,Processor Generation,SSD,SSD Capacity,RAM,RAM Type,Processor Variant,Clock Speed,Graphic Processor,Storage Type,Battery Backup,Power Supply,Inbuilt 4G LTE,Stylus Included,Number of Cores,Battery Cell,RAM Frequency,Cache,Memory Slots,Expandable SSD Capacity,Expandable Memory,EMMC Storage Capacity,TGP,Chipset,HDD Capacity,RPM,Cloud Storage,UFS Storage Capacity,Optane Memory
MSI Modern 14 H Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home) Modern 14 H D13MG-072...,4,"₹62,990",79 Ratings & 7 Reviews,20% off,"₹78,990",No,https://www.flipkart.com/msi-modern-14-h-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-d13mg-072in-thin-light-laptop/p/itma3487f87490c9?pid=COMGXMY5QMG2RAV2&lid=LSTCOMGXMY5QMG2RAV2TJIIVX&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_773&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGXMY5QMG2RAV2.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop,Battery,Power Adapter, User Guide",Modern 14 H D13MG-072IN,9S7-14L112-072,Modern 14 H D13MG-072IN,Modern 14 H,Classic Black,Thin and Light Laptop,Processing & Multitasking,No,,,Intel,Core i7,13th Gen,Yes,1 TB,16 GB,DDR4,13620H,1.8 GHz upto Max turbo frequency at 4.9 Ghz,Intel Integrated Iris Xe,SSD,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,4.5,"₹34,191",6 Ratings & 0 Reviews,40% off,"₹57,590",Yes,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itme38b4c2cd4dfa?pid=COMGWVBHBWRRFTZB&lid=LSTCOMGWVBHBWRRFTZBJUMY2L&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_774&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGWVBHBWRRFTZB.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IAU7,82RK00WXIN,15IAU7,IdeaPad 3,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,,,Intel,Core i3,12th Gen,Yes,256 GB,8 GB,DDR4,1215U,up to 4.40 GHz,Intel Integrated UHD,SSD,,,,,,,,,,,,,,,,,,,
Lenovo AMD Athlon Dual Core - (4 GB/256 GB SSD/DOS) E41-55 45-2 Laptop,3.8,"₹20,500",291 Ratings & 19 Reviews,46% off,"₹38,000",No,https://www.flipkart.com/lenovo-amd-athlon-dual-core-4-gb-256-gb-ssd-dos-e41-55-45-2-laptop/p/itm7a25b5b30e302?pid=COMGHYAS6GRKGANP&lid=LSTCOMGHYAS6GRKGANP1DCUHC&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_775&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGHYAS6GRKGANP.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"LAPTOP, adopter",E41-55 45-2,82FJ00AGIH,E41-55,,Iron_grey,Laptop,"Everyday Use, Entertainment, Processing & Multitasking, Travel & Business, Performance",No,DDR4,,AMD,Athlon Dual Core,,Yes,256 GB,4 GB,DDR4,,,AMD Radeon RADEON,SSD,6 HOUR,,,,,,,,,,,,,,,,,,
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ328WS Thin...,4.1,"₹38,133",264 Ratings & 19 Reviews,23% off,"₹49,990",No,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-x515ea-ej328ws-thin-light-laptop/p/itmee696f665be05?pid=COMGZKHQQQZBGZZD&lid=LSTCOMGZKHQQQZBGZZDFQY6N5&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_776&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGZKHQQQZBGZZD.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",X515EA-EJ328WS,90NB0TY2-M047X0,X515EA-EJ328WS,Vivobook 15,Mineral Silver,Thin and Light Laptop,Processing & Multitasking,Yes,,,Intel,Core i3,11th Gen,Yes,512 GB,8 GB,DDR4,1115G4,3.00GHz Upto 4.10GHz,Intel Integrated Integrated,SSD,,45W AC Adapter,,,2,2 Cell,,6 MB,,,,,,,,,,,
MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-439IN /...,4.3,"₹39,950","1,706 Ratings & 168 Reviews",28% off,"₹55,990",Yes,https://www.flipkart.com/msi-modern-14-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-c12m-439in-c12mo-1020in-thin-light-laptop/p/itm8820edd8b6c55?pid=COMGMV6VGZVHZ6XT&lid=LSTCOMGMV6VGZVHZ6XTGMIBEW&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_777&otracker=search&otracker1=search&fm=organic&iid=en_PO_URc8Po5kXkpHOf_Fb6sPbMfEVTzDX2loYs1wJS88wp3T7sA2ZV9AhQXpo-7tNy6tEn_27_M_rAd1VczL-qvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power adapter",Modern 14 C12M-439IN / Modern 14 C12MO-1020IN,9S7-14J111-439 / 9S7-14J111-1020,Modern 14 C12M-439IN,Modern 14,Urban Silver,Thin and Light Laptop,"Processing & Multitasking, Entertainment",No,,,Intel,Core i5,12th Gen,Yes,512 GB,16 GB,DDR4,1235U,Base frequency 0.9 GHz upto Max Turbo Frequency 4.4 GHz,Intel Integrated Iris Xe,SSD,,65W adapter,,,,3 cell,,,,,,,,,,,,,
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop,3.7,"₹18,990","1,151 Ratings & 133 Reviews",52% off,"₹39,990",No,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-plus-laptop/p/itm9002f3d92e61f?pid=COMGYAM9KS83NEPS&lid=LSTCOMGYAM9KS83NEPSPOX0OT&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_778&otracker=search&otracker1=search&fm=organic&iid=en_PO_URc8Po5kXkpHOf_Fb6sPbMfEVTzDX2loYs1wJS88Vs_66JB3NN8HUs4oQX0U9y4qxOokfPFrn4BN7eEXxyg%3D%3D&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Charger, User Guide Manual",HeroBook Plus,CWI629,HeroBook Plus,,Grey,Laptop,Processing & Multitasking,No,DDR5,,Intel,Celeron Dual Core,11th Gen,Yes,256 GB,8 GB,DDR5,N4020,1.10 GHz Upto 2.80 GHz,Intel Integrated UHD,SSD,Upto 9 hours,12 AV Adapter Fast Charger,No,No,2,,,,,,,,,,,,,,
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-GY0501AU Thin and Light Lap...,4.3,"₹35,000","4,137 Ratings & 410 Reviews",24% off,"₹46,055",No,https://www.flipkart.com/hp-15s-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-gy0501au-thin-light-laptop/p/itma3ecca3dba795?pid=COMG6MVEA2PWVH3B&lid=LSTCOMG6MVEA2PWVH3BJ8QBY0&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_779&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMG6MVEA2PWVH3B.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Intel Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/DOS) V15 G3 IAP Thin and Light Laptop,4,"₹30,990",57 Ratings & 5 Reviews,52% off,"₹65,490",No,https://www.flipkart.com/lenovo-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-dos-v15-g3-iap-thin-light-laptop/p/itm8d59a87eee8c0?pid=COMGP6GT2USDYFPR&lid=LSTCOMGP6GT2USDYFPRYRKCYF&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_780&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGP6GT2USDYFPR.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, User manual, Adapter",V15 G3 IAP,82TTA01EIN,V15 G3 IAP,Intel,Iron Grey,Thin and Light Laptop,Processing & Multitasking,No,,,Intel,Core i3,12th Gen,Yes,512 GB,8 GB,DDR4,1215U,0.9 GHz upto max turbo frequency at 4.4 Ghz,Intel Integrated UHD,SSD,Upto 5.3 Hours,,,,,2 Cell,,,,,,,,,,,,,
"ASUS Vivobook S 15 OLED Powered Copilot + , AI PC Qualcomm Snapdragon X Elite - (16 GB/1 TB SSD/Window...",4.3,"₹1,09,990",21 Ratings & 2 Reviews,25% off,"₹1,46,990",No,https://www.flipkart.com/asus-vivobook-s-15-oled-powered-copilot-ai-pc-qualcomm-snapdragon-x-elite-16-gb-1-tb-ssd-windows-11-home-s5507qad-ma751ws-thin-light-laptop/p/itm64aa566d270be?pid=COMHFCBZWQSYPBH7&lid=LSTCOMHFCBZWQSYPBH7B6CA74&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_781&otracker=search&otracker1=search&fm=organic&iid=en_PO_URc8Po5kXkpHOf_Fb6sPbMfEVTzDX2loYs1wJS8-w6pUSTJPB9LK3T7qORnui7kXFhhOLrm6wYhSznR4VD_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",S5507QAD-MA751WS,90NB14Q2-M006Y0,S5507QAD-MA751WS,"Vivobook S 15 OLED Powered Copilot + , AI PC",Cool Silver,Thin and Light Laptop,Processing & Multitasking,Yes,,,Qualcomm,Snapdragon X Elite,,Yes,1 TB,16 GB,LPDDR5X,X1E 78 100,Max Frequency up to 3.4GHz,NA,SSD,,70 W,,,,3 Cell,,,,,,,,,,,,,
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,4.4,"₹57,990","2,577 Ratings & 134 Reviews",20% off,"₹72,718",Yes,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1226tx-gaming-laptop/p/itm9ad6649afe111?pid=COMHY8KVEKZVERUA&lid=LSTCOMHY8KVEKZVERUADILR5M&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_782&otracker=search&otracker1=search&fm=organic&iid=en_PO_URc8Po5kXkpHOf_Fb6sPbMfEVTzDX2loYs1wJS89Cba8VSOmwlPJHR5pESOabTRLR8vpABVrRfixJ6yjBRvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fa1226TX,A03H2PA#ACJ,15-fa1226TX,Victus,Performance Blue,Gaming Laptop,Gaming,No,DDR4,4 GB,Intel,Core i5,12th Gen,Yes,512 GB,8 GB,DDR4,12450H,,NVIDIA GeForce RTX 2050,SSD,Upto 6 Hours and 30 Minutes,,,,,,,,,,,,,,,,,,
Lenovo Legion 7 Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,No Rating,"₹1,99,490",Not Available,21% off,"₹2,52,590",No,https://www.flipkart.com/lenovo-legion-7-intel-core-i7-14th-gen-14700hx-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-16irx9-gaming-laptop/p/itm6857e5cc306cc?pid=COMGYSFG44EZ8FJJ&lid=LSTCOMGYSFG44EZ8FJJS49E0S&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_783&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGYSFG44EZ8FJJ.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",16IRX9,83FD0010IN,Legion 7,Legion 7,Eclipse Black,Gaming Laptop,Gaming,Yes,GDDR6,8 GB,Intel,Core i7,14th Gen,Yes,1 TB,32 GB,DDR5,14700HX,"Base Frequency 2.1 GHz, Max Turbo Boost at 5.5 GHz",NVIDIA GeForce RTX 4070,SSD,,230W Slim Tip (3-Pin),,,20,,5600 MHz,33 MB,2,,32 GB,,,Intel HM770 Chipset,,2280,,,
ASUS Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB540WS Thin and Ligh...,3.3,"₹51,499",6 Ratings & 0 Reviews,25% off,"₹68,990",No,https://www.flipkart.com/asus-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-x1605zac-mb540ws-thin-light-laptop/p/itm0adae493236e3?pid=COMHYG8Z6FHFTVZY&lid=LSTCOMHYG8Z6FHFTVZYR5GIQF&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_784&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMHYG8Z6FHFTVZY.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",X1605ZAC-MB540WS,90NB0ZA2-M017U0,X1605ZAC-MB540WS,,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,,,Intel,Core i5,12th Gen,Yes,512 GB,16 GB,DDR4,12500H,Upto 4.5 GHz,Intel Integrated Integrated,SSD,,,,,12,3 Cell,,18 MB,,,,,,,,,,,
Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and ...,4.1,"₹51,990",559 Ratings & 89 Reviews,35% off,"₹79,990",No,https://www.flipkart.com/infinix-zerobook-13-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-zl513-thin-light-laptop/p/itmad7e026e8b8c5?pid=COMGRFPGW7JZGRRX&lid=LSTCOMGRFPGW7JZGRRXXZ99IS&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_785&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGRFPGW7JZGRRX.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,1 Laptop :: 1 Power Adaptor:: 1 User Guide:: 1 Warranty Documents,ZL513,71008301260,ZL513,ZEROBOOK 13,Grey With Meteorite Phase Design,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,,,Intel,Core i5,13th Gen,Yes,512 GB,16 GB,LPDDR5X,13500H,Max Turbo Frequency up to 4.7 GHz,Intel Integrated 96EU Iris Xe,SSD,Upto 10 Hours,,,,,,,,,,,,,,,,,,
MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11...,No Rating,"₹1,31,990",Not Available,2% off,"₹1,34,999",No,https://www.flipkart.com/microsoft-surface-laptop-7th-edition-ai-pc-qualcomm-snapdragon-x-plus-16-gb-512-gb-ssd-windows-11-home-zgm-00023/p/itma35da763c9818?pid=COMH2ZJ5PHURXG7W&lid=LSTCOMH2ZJ5PHURXG7WJAWCVZ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_786&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMH2ZJ5PHURXG7W.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGM-00023,ZGM-00023,ZGM-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,,,Qualcomm,Snapdragon X Plus,,Yes,512 GB,16 GB,LPDDR5X,,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Upto 13 Hours,,,,,,,,,,,,,,,,,,
HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,4.4,"₹74,990","1,021 Ratings & 66 Reviews",18% off,"₹92,110",Yes,https://www.flipkart.com/hp-victus-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa1327tx-gaming-laptop/p/itmb08f154f265d7?pid=COMHY8KVZ73Y9PPY&lid=LSTCOMHY8KVZ73Y9PPYGBSHGI&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_787&otracker=search&otracker1=search&fm=organic&iid=en_PO_URc8Po5kXkpHOf_Fb6sPbMfEVTzDX2loYs1wJS88r7lpEPMOdG4RqVhjbLztHM8_UbXeBMuEhVf1mSnNk5fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,4.2,"₹53,990","2,401 Ratings & 196 Reviews",36% off,"₹84,999",No,https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-a715-76g-548j-gaming-laptop/p/itm204591460c588?pid=COMGP8QVTK3EQDXE&lid=LSTCOMGP8QVTK3EQDXEDMBVDN&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_788&otracker=search&otracker1=search&fm=organic&iid=en_PO_URc8Po5kXkpHOf_Fb6sPbMfEVTzDX2loYs1wJS89BoMzf77UNiTV7hvqZJ723m_cnnYPTNfSe6aPf1qRAfPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Extensa 15 Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 11 Home) EX215-54/ EX215-54-3...,4.1,"₹26,500",227 Ratings & 29 Reviews,51% off,"₹55,000",No,https://www.flipkart.com/acer-extensa-15-intel-core-i3-11th-gen-1115g4-4-gb-256-gb-ssd-windows-11-home-ex215-54-ex215-54-39de-thin-light-laptop/p/itmebaf627520efd?pid=COMGBNUHXGMSQDZR&lid=LSTCOMGBNUHXGMSQDZRFHBTKL&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_789&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGBNUHXGMSQDZR.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",EX215-54/ EX215-54-39DE,NX.EGJSI.00E,EX215-54,Extensa 15,Charcoal Black,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking, Travel & Business",No,,,Intel,Core i3,11th Gen,Yes,256 GB,4 GB,DDR4,1115G4,"Base Frequency 3.00 GHz, Max Turbo Boost Frequency Up to 4.10 GHz",Intel Integrated UHD,SSD,Upto 8 hours,45 W AC Adapter,,,,2 cell,,,,,,,,,,,,,
Lenovo LOQ AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/N...,4,"₹1,09,990",245 Ratings & 30 Reviews,8% off,"₹1,20,000",No,https://www.flipkart.com/lenovo-loq-ai-powered-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15aph8-gaming-laptop/p/itm21f19c8b9bf94?pid=COMGRC9RBJNHXXKY&lid=LSTCOMGRC9RBJNHXXKY3D3R9W&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_790&otracker=search&otracker1=search&fm=organic&iid=e9b8984a-c803-42e4-b16d-741f007bc03e.COMGRC9RBJNHXXKY.SEARCH&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",15APH8,82XT004JIN,15APH8,LOQ AI Powered,Storm Grey,Gaming Laptop,"Everyday Use, Gaming, Processing & Multitasking, Entertainment, Learning, Performance, Travel & Business",Yes,GDDR6,6 GB,AMD,Ryzen 7 Octa Core,,Yes,512 GB,16 GB,DDR5,7840HS,"Base Frequency 3.8 GHz, Max Turbo Boost at 5.1 GHz",NVIDIA GeForce RTX 4050,SSD,Upto 9.5 Hours,170W Slim Tip Adapter (3 Pin),,,8,,,16 MB,2,,16 GB,,,AMD SoC Platform,,5600,,,
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,4.3,"₹51,990","1,127 Ratings & 99 Reviews",26% off,"₹70,990",Yes,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-1695in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_791&otracker=search&otracker1=search&fm=organic&iid=en_PO_URc8Po5kXkpHOf_Fb6sPbMfEVTzDX2loYs1wJS89Yq3cF5cLvY1lQCVERzoLb4soKvWKtLdlfrs4G5i704aV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop,Battery,Power Adapter, User Guide",Thin 15 B12UCX-1695IN,9S7-16R831-1695,Thin 15 B12UCX-1695IN,Thin 15,Cosmos Gray,Gaming Laptop,Gaming,No,GDDR6,4 GB,Intel,Core i5,12th Gen,Yes,512 GB,16 GB,DDR4,12450H,1.5 GHz upto Max turbo frequency at 4.40 Ghz,NVIDIA GeForce RTX 2050,SSD,,,,,,,,,,,,,,,,,,,
HP Pavilion Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3079TU Thin and Lig...,4.3,"₹68,490","1,170 Ratings & 79 Reviews",18% off,"₹83,705",Yes,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1340p-16-gb-512-gb-ssd-windows-11-home-15-eg3079tu-thin-light-laptop/p/itm4ae6958287d36?pid=COMGPYHAMPKQYPQB&lid=LSTCOMGPYHAMPKQYPQBGXMI6J&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_33_792&otracker=search&otracker1=search&fm=organic&iid=en_PO_URc8Po5kXkpHOf_Fb6sPbMfEVTzDX2loYs1wJS885J8f87_z0hJ2v1G0yxtfiiMHfMfWICL-JB8gRBRKrOA891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=sn78npomao0000001737898447199&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-eg3079TU,86T11PA#ACJ,15-eg3079TU,Pavilion,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,,,Intel,Core i5,13th Gen,Yes,512 GB,16 GB,DDR4,1340P,Max Turbo Frequency up to 4.6 GHz,Intel Integrated Iris Xe,SSD,,,,,,,,,,,,,,,,,,,
Lenovo Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light Laptop,2.4,"₹42,990",14 Ratings & 2 Reviews,54% off,"₹95,200",No,https://www.flipkart.com/lenovo-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-v14-thin-light-laptop/p/itmc3562e2732a4c?pid=COMH6AA6HHVWYFXF&lid=LSTCOMH6AA6HHVWYFXFJ8P1JG&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_34_793&otracker=search&otracker1=search&fm=organic&iid=5d7e0b10-f02e-4d8a-939a-8fdfd5f746f6.COMH6AA6HHVWYFXF.SEARCH&ppt=None&ppn=None&ssid=63vcsqaif40000001737898471622&qH=48b773c837465a99,"LAPTOP, MANUAL, USER GUIDE, ADAPTOR, POWER CHORD",V14,82TSA0FWIH,V series,,Iron Grey,Thin and Light Laptop,Processing & Multitasking,Yes,DDR4,,Intel,Core i5,12th Gen,Yes,512 GB,16 GB,DDR4,,,NA INTEL,SSD,Upto 13.5 Hours,,,,,,,,,,,,,,,,,,
Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thi...,4,"₹71,990",151 Ratings & 36 Reviews,28% off,"₹99,990",No,https://www.flipkart.com/infinix-zerobook-13-intel-core-i7-13th-gen-13700h-16-gb-512-gb-ssd-windows-11-home-zl513-thin-light-laptop/p/itmad7e026e8b8c5?pid=COMGRFPGDHCJWAMX&lid=LSTCOMGRFPGDHCJWAMXVUROLP&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_34_794&otracker=search&otracker1=search&fm=organic&iid=5d7e0b10-f02e-4d8a-939a-8fdfd5f746f6.COMGRFPGDHCJWAMX.SEARCH&ppt=None&ppn=None&ssid=63vcsqaif40000001737898471622&qH=48b773c837465a99,1 Laptop :: 1 Power Adaptor:: 1 User Guide:: 1 Warranty Documents,ZL513,71008301261,ZL513,ZEROBOOK 13 Intel,Grey With Meteorite Phase Design,Thin and Light Laptop,Processing & Multitasking,Yes,,,Intel,Core i7,13th Gen,Yes,512 GB,16 GB,LPDDR5X,13700H,Max Turbo Frequency up to 5.00 GHz,Intel Integrated 96EU Iris Xe,SSD,Upto 10 Hours,,,,,,,,,,,,,,,,,,
